date,upro_equity_rebased_usd,futures_equity_rebased_usd,upro_simple_ret,futures_simple_ret,log_ret_diff_fut_minus_upro
2023-03-30,26129894.492582,38815954.902806,0.01738057,0.01652833,-0.00083802
2023-03-31,27210941.674087,40478051.072722,0.04137205,0.04281992,0.00138939
2023-04-03,27520138.991302,40914516.531427,0.01136298,0.01078277,-0.00057385
2023-04-04,27039983.553719,40197980.668999,-0.01744742,-0.01751300,-0.00006674
2023-04-05,26829319.875765,39890916.151892,-0.00779082,-0.00763880,0.00015320
2023-04-06,27122824.237350,40320685.238503,0.01093969,0.01077361,-0.00016430
2023-04-10,27197296.412692,40449093.732664,0.00274574,0.00318468,0.00043764
2023-04-11,27194031.051975,40440798.073437,-0.00012006,-0.00020509,-0.00008504
2023-04-12,26854985.720398,39934690.048815,-0.01246764,-0.01251479,-0.00004775
2023-04-13,27885461.348860,41537377.644103,0.03837186,0.04013272,0.00169435
2023-04-14,27699223.533596,41278732.301271,-0.00667867,-0.00622681,0.00045480
2023-04-17,27967708.338557,41686900.364395,0.00969286,0.00988810,0.00019334
2023-04-18,28010408.420207,41786674.791657,0.00152676,0.00239342,0.00086496
2023-04-19,27991518.926886,41770857.392448,-0.00067437,-0.00037853,0.00029600
2023-04-20,27502539.933124,41034002.554924,-0.01746883,-0.01764040,-0.00017464
2023-04-21,27536186.481854,41138431.136784,0.00122340,0.00254493,0.00131905
2023-04-24,27631185.303091,41245716.568536,0.00344996,0.00260791,-0.00083951
2023-04-25,26306882.739666,39304050.349873,-0.04792782,-0.04707558,0.00089474
2023-04-26,25942193.570268,38833634.111970,-0.01386288,-0.01196865,0.00191902
2023-04-27,27473004.256622,41177336.337957,0.05900853,0.06035238,0.00126817
2023-04-28,28163690.087522,42182638.426672,0.02514053,0.02441397,-0.00070900
2023-05-01,28091498.914573,42135947.385446,-0.00256327,-0.00110688,0.00145907
2023-05-02,27132119.019425,40700438.938231,-0.03415197,-0.03406850,0.00008641
2023-05-03,26550970.833211,39841058.398332,-0.02141920,-0.02111477,0.00031104
2023-05-04,25954288.992908,38959719.109673,-0.02247307,-0.02212138,0.00035971
2023-05-05,27369224.248970,41174104.767823,0.05451643,0.05683782,0.00219896
2023-05-08,27399916.984462,41230154.826125,0.00112143,0.00136129,0.00023956
2023-05-09,27029540.948807,40662502.496909,-0.01351741,-0.01376789,-0.00025394
2023-05-10,27369291.254576,41202333.958949,0.01256959,0.01327590,0.00069730
2023-05-11,27239691.364300,40988305.619985,-0.00473523,-0.00519457,-0.00046163
2023-05-12,27114814.488255,40789165.448456,-0.00458437,-0.00485846,-0.00027539
2023-05-15,27381826.509264,41154470.821039,0.00984746,0.00895594,-0.00088321
2023-05-16,26823557.900976,40368289.781795,-0.02038829,-0.01910317,0.00131100
2023-05-17,27769633.952211,41810423.913579,0.03527034,0.03572443,0.00043852
2023-05-18,28569305.610229,42969655.525980,0.02879662,0.02772590,-0.00104129
2023-05-19,28418047.351373,42771201.377240,-0.00529443,-0.00461847,0.00067933
2023-05-22,28449254.627414,42795516.731637,0.00109815,0.00056850,-0.00052921
2023-05-23,27480047.161395,41346440.782354,-0.03406794,-0.03386046,0.00021477
2023-05-24,26847470.096700,40428329.242872,-0.02301950,-0.02220533,0.00083301
2023-05-25,27534596.363342,41492200.454831,0.02559371,0.02631499,0.00070304
2023-05-26,28593209.572124,43093463.108641,0.03844666,0.03859190,0.00013985
2023-05-30,28604287.355633,43074173.914314,0.00038743,-0.00044761,-0.00083507
2023-05-31,28121814.780549,42274681.578323,-0.01686714,-0.01856083,-0.00172423
2023-06-01,28915090.036396,43547924.940632,0.02820854,0.03011834,0.00185569
2023-06-02,30172858.412243,45446795.539770,0.04349868,0.04360416,0.00010107
2023-06-05,29981517.510565,45185768.583662,-0.00634149,-0.00574357,0.00060155
2023-06-06,30150875.723586,45492495.793915,0.00564875,0.00678814,0.00113234
2023-06-07,29837848.761541,44982697.806921,-0.01038202,-0.01120620,-0.00083317
2023-06-08,30358472.750058,45797289.535336,0.01744844,0.01810900,0.00064902
2023-06-09,30494204.289305,45947605.016521,0.00447096,0.00328219,-0.00118418
2023-06-12,31318431.379205,47186465.273588,0.02702898,0.02696246,-0.00006477
2023-06-13,31921265.024730,48138046.491011,0.01924853,0.02016640,0.00090014
2023-06-14,31977989.593334,48248268.439689,0.00177702,0.00228971,0.00051165
2023-06-15,33190734.615707,49976065.350398,0.03792437,0.03581055,-0.00203866
2023-06-16,32805454.336547,49402360.696615,-0.01160807,-0.01147959,0.00012998
2023-06-20,32333541.136809,48706271.618612,-0.01438521,-0.01409020,0.00029927
2023-06-21,31784722.084943,47922156.903663,-0.01697368,-0.01609884,0.00088954
2023-06-22,32114435.779857,48429423.414564,0.01037334,0.01058522,0.00020968
2023-06-23,31374278.513264,47332746.932660,-0.02304749,-0.02264484,0.00041207
2023-06-26,30968812.409160,46703224.427243,-0.01292352,-0.01329994,-0.00038142
2023-06-27,31981391.797546,48309372.715588,0.03269675,0.03439052,0.00163881
2023-06-28,32006960.671298,48256022.183406,0.00079949,-0.00110435,-0.00190413
2023-06-29,32356129.399125,48886403.899883,0.01090915,0.01306328,0.00212861
2023-06-30,33488677.534311,50631779.248373,0.03500258,0.03570267,0.00067619
2023-07-03,33662859.339363,50812355.297610,0.00520121,0.00356646,-0.00162762
2023-07-05,33419469.637601,50512545.645948,-0.00723021,-0.00590033,0.00133867
2023-07-06,32583584.709661,49309037.641926,-0.02501191,-0.02382592,0.00121568
2023-07-07,32338435.882688,48873931.701622,-0.00752369,-0.00882406,-0.00131109
2023-07-10,32580831.588727,49236637.877705,0.00749559,0.00742126,-0.00007378
2023-07-11,33189950.122924,50237630.681999,0.01869561,0.02033024,0.00160335
2023-07-12,33955513.478210,51348077.388400,0.02306612,0.02210388,-0.00094098
2023-07-13,34767507.315777,52625595.115977,0.02391346,0.02487956,0.00094309
2023-07-14,34665376.875780,52462567.239532,-0.00293753,-0.00309788,-0.00016084
2023-07-17,35009212.376560,53053387.635281,0.00991870,0.01126175,0.00132898
2023-07-18,35786452.068587,54172989.746447,0.02220100,0.02110331,-0.00107443
2023-07-19,35998605.925454,54540419.405665,0.00592833,0.00678253,0.00084880
2023-07-20,35273959.211638,53454442.172928,-0.02012985,-0.01991142,0.00022290
2023-07-21,35267765.353041,53497253.935459,-0.00017559,0.00080090,0.00097619
2023-07-24,35696712.554647,54139572.960603,0.01216259,0.01200658,-0.00015414
2023-07-25,35992939.201388,54580340.948306,0.00829843,0.00814133,-0.00015582
2023-07-26,35999063.191067,54549693.807252,0.00017014,-0.00056151,-0.00073179
2023-07-27,35246140.280935,53444285.328006,-0.02091507,-0.02026425,0.00066450
2023-07-28,36256004.480411,55052721.015466,0.02865177,0.03009556,0.00140259
2023-07-31,36445252.801044,55298718.784264,0.00521978,0.00446840,-0.00074775
2023-08-01,36086561.732242,54846277.963557,-0.00984191,-0.00818176,0.00167525
2023-08-02,34566358.293018,52547601.681393,-0.04212658,-0.04191125,0.00022477
2023-08-03,34253446.183197,52107579.135044,-0.00905250,-0.00837379,0.00068468
2023-08-04,33730638.007091,51275123.551229,-0.01526294,-0.01597571,-0.00072408
2023-08-07,34623965.927784,52667882.844315,0.02648417,0.02716248,0.00066059
2023-08-08,34155321.584814,51999873.216501,-0.01353526,-0.01268343,0.00086314
2023-08-09,33455000.034773,50898936.090471,-0.02050402,-0.02117192,-0.00068211
2023-08-10,33494754.999659,50929466.740076,0.00118831,0.00059983,-0.00058796
2023-08-11,33382702.422769,50757042.188572,-0.00334538,-0.00338556,-0.00004031
2023-08-14,33928756.348423,51643511.877995,0.01635739,0.01746496,0.00108915
2023-08-15,32742688.686124,49847751.841665,-0.03495759,-0.03477223,0.00019206
2023-08-16,31997768.665791,48684176.351034,-0.02275073,-0.02334259,-0.00060582
2023-08-17,31202654.651965,47558859.396259,-0.02484905,-0.02311463,0.00177703
2023-08-18,31271222.783526,47505230.610363,0.00219751,-0.00112763,-0.00332336
2023-08-21,31873524.100499,48475711.419393,0.01926056,0.02042893,0.00114563
2023-08-22,31587737.416019,48046468.331339,-0.00896627,-0.00885481,0.00011247
2023-08-23,32591414.653968,49647717.115118,0.03177427,0.03332709,0.00150387
2023-08-24,31273010.792361,47656913.729391,-0.04045249,-0.04009859,0.00036875
2023-08-25,31876832.348366,48624848.634956,0.01930807,0.02031048,0.00098294
2023-08-28,32488143.030706,49544058.129250,0.01917727,0.01890411,-0.00026806
2023-08-29,33854288.139807,51671457.338882,0.04205058,0.04293954,0.00085273
2023-08-30,34258584.106842,52253892.144350,0.01194224,0.01127189,-0.00066266
2023-08-31,34107694.112735,51998446.266524,-0.00440444,-0.00488855,-0.00048637
2023-09-01,34305790.614959,52272258.991552,0.00580797,0.00526579,-0.00053920
2023-09-05,33837205.086290,51628532.696147,-0.01365908,-0.01231487,0.00136189
2023-09-06,33117375.702498,50541134.046955,-0.02127331,-0.02106197,0.00021591
2023-09-07,32803074.752118,50040730.549424,-0.00949051,-0.00990092,-0.00041442
2023-09-08,32919294.650733,50252809.595968,0.00354296,0.00423813,0.00069248
2023-09-11,33549361.203408,51277672.719135,0.01913973,0.02039415,0.00123010
2023-09-12,32990561.240171,50390194.880239,-0.01665605,-0.01730730,-0.00066249
2023-09-13,33087818.651011,50573889.648760,0.00294804,0.00364545,0.00069512
2023-09-14,33927811.038506,51865385.019777,0.02538676,0.02553680,0.00014632
2023-09-15,32639754.167866,49969024.773167,-0.03796463,-0.03656312,0.00145576
2023-09-18,32729057.874664,50073476.701276,0.00273604,0.00209033,-0.00064415
2023-09-19,32513638.253165,49748282.320880,-0.00658191,-0.00649434,0.00008814
2023-09-20,31582883.838530,48351196.733516,-0.02862658,-0.02808309,0.00055935
2023-09-21,30012159.764341,45986162.527622,-0.04973340,-0.04891366,0.00086226
2023-09-22,29777859.779677,45658427.257816,-0.00780684,-0.00712682,0.00068513
2023-09-25,30132287.812257,46221611.438702,0.01190240,0.01233473,0.00042715
2023-09-26,28788463.918855,44152778.407770,-0.04459747,-0.04475900,-0.00016908
2023-09-27,28791938.565933,44188542.859712,0.00012070,0.00081002,0.00068900
2023-09-28,29277483.885983,44960083.027990,0.01686393,0.01746019,0.00058619
2023-09-29,29051084.192787,44593848.915746,-0.00773289,-0.00814576,-0.00041617
2023-10-02,29027919.502566,44606371.850723,-0.00079738,0.00028082,0.00107848
2023-10-03,27840527.135774,42778186.546237,-0.04090518,-0.04098485,-0.00008306
2023-10-04,28439055.544577,43829054.530059,0.02149846,0.02456551,0.00299800
2023-10-05,28350832.266328,43649409.039559,-0.00310219,-0.00409878,-0.00100019
2023-10-06,29348911.593024,45197197.999487,0.03520459,0.03545956,0.00024627
2023-10-09,29919250.598938,46039849.809320,0.01943305,0.01864389,-0.00077442
2023-10-10,30365494.424767,46731264.970124,0.01491494,0.01501775,0.00010130
2023-10-11,30733940.755246,47313802.040351,0.01213372,0.01246568,0.00032793
2023-10-12,30162178.063234,46430313.045108,-0.01860362,-0.01867297,-0.00007066
2023-10-13,29668373.450006,45722098.361045,-0.01637165,-0.01525328,0.00113634
2023-10-16,30583133.302934,47192460.420985,0.03083283,0.03215867,0.00128536
2023-10-17,30568143.190817,47169989.293732,-0.00049014,-0.00047616,0.00001399
2023-10-18,29323734.148739,45282182.690642,-0.04070934,-0.04002135,0.00071693
2023-10-19,28561547.300254,44099571.632327,-0.02599215,-0.02611648,-0.00012765
2023-10-20,27478390.816242,42434515.675166,-0.03792359,-0.03775674,0.00017342
2023-10-23,27317787.607002,42216100.549716,-0.00584471,-0.00514711,0.00070145
2023-10-24,27915584.232050,43147717.528650,0.02188305,0.02206781,0.00018079
2023-10-25,26718383.015402,41272772.824029,-0.04288648,-0.04345409,-0.00059321
2023-10-26,25719269.488727,39799131.128145,-0.03739424,-0.03570494,0.00175339
2023-10-27,25362664.862298,39210544.537724,-0.01386527,-0.01478893,-0.00093709
2023-10-30,26263736.238491,40657975.382093,0.03552747,0.03691433,0.00133838
2023-10-31,26725403.495736,41438084.225730,0.01757813,0.01918711,0.00157994
2023-11-01,27592976.195385,42719893.244776,0.03246247,0.03093311,-0.00148237
2023-11-02,29150148.323907,45112648.075696,0.05643364,0.05601032,-0.00040079
2023-11-03,29942402.800515,46341838.751746,0.02717840,0.02724714,0.00006692
2023-11-06,30098477.296977,46578077.896699,0.00521249,0.00509775,-0.00011415
2023-11-07,30336384.637557,46964369.312184,0.00790430,0.00829342,0.00038599
2023-11-08,30393876.357419,47094730.199895,0.00189514,0.00277574,0.00087855
2023-11-09,29688697.544571,45958081.317294,-0.02320135,-0.02413537,-0.00095667
2023-11-10,31061695.909371,48113374.007279,0.04624650,0.04689692,0.00062148
2023-11-13,30949630.199423,47996673.941907,-0.00360784,-0.00242552,0.00118590
2023-11-14,32715666.569346,50718275.134051,0.05706163,0.05670395,-0.00033843
2023-11-15,32911328.618859,50950085.735301,0.00598068,0.00457055,-0.00140273
2023-11-16,33031391.302003,51122140.140990,0.00364807,0.00337692,-0.00027020
2023-11-17,33158625.901122,51308707.415551,0.00385193,0.00364944,-0.00020173
2023-11-20,33888968.284239,52422218.421312,0.02202571,0.02170218,-0.00031661
2023-11-21,33604260.453676,52107427.342899,-0.00840119,-0.00600492,0.00241366
2023-11-22,34020993.138520,52733078.346259,0.01240119,0.01200694,-0.00038949
2023-11-24,34057890.377862,52823659.340470,0.00108454,0.00171773,0.00063230
2023-11-27,33860137.946012,52520701.752634,-0.00580636,-0.00573526,0.00007151
2023-11-28,33940653.051922,52666117.273721,0.00237787,0.00276873,0.00038985
2023-11-29,33855711.597154,52511343.478936,-0.00250265,-0.00293877,-0.00043732
2023-11-30,34230278.875942,53096510.941437,0.01106364,0.01114364,0.00007912
2023-12-01,34812923.409233,54011379.974780,0.01702132,0.01723030,0.00020547
2023-12-04,34268102.312216,53163097.156055,-0.01564997,-0.01570563,-0.00005655
2023-12-05,34216704.163371,53069192.853032,-0.00149988,-0.00176634,-0.00026690
2023-12-06,33769096.134444,52449862.569718,-0.01308156,-0.01167024,0.00142901
2023-12-07,34542690.888397,53688307.630892,0.02290836,0.02361198,0.00068762
2023-12-08,34963644.710093,54326869.520024,0.01218648,0.01189387,-0.00028913
2023-12-11,35350428.715586,54941310.368143,0.01106246,0.01131007,0.00024487
2023-12-12,35857363.488803,55666102.043459,0.01434027,0.01319211,-0.00113257
2023-12-13,37301982.957797,57916713.585111,0.04028794,0.04043056,0.00013708
2023-12-14,37609372.865472,58353194.867860,0.00824058,0.00753636,-0.00069871
2023-12-15,37416259.422097,58325603.936411,-0.00513472,-0.00047283,0.00467501
2023-12-18,38030164.292899,59115875.724089,0.01640744,0.01354931,-0.00281595
2023-12-19,38702509.125339,60132286.112442,0.01767925,0.01719353,-0.00047740
2023-12-20,37011689.526827,57548234.875874,-0.04368760,-0.04297278,0.00074720
2023-12-21,38072289.876113,59320490.190281,0.02865582,0.03079600,0.00207840
2023-12-22,38316371.475719,59604259.661000,0.00641100,0.00478367,-0.00161828
2023-12-26,38772396.224964,60356025.341892,0.01190156,0.01261262,0.00070244
2023-12-27,38963105.019674,60601918.267351,0.00491867,0.00407404,-0.00084085
2023-12-28,38959330.381466,60659881.968459,-0.00009688,0.00095647,0.00105289
2023-12-29,38624774.803710,60155436.686462,-0.00858730,-0.00831596,0.00027365
2024-01-02,37862311.039763,59168893.075264,-0.01974028,-0.01639991,0.00340184
2024-01-03,36997714.950645,57760906.311720,-0.02283527,-0.02379606,-0.00098373
2024-01-04,36626235.153783,57160143.298967,-0.01004061,-0.01040086,-0.00036396
2024-01-05,36746292.118421,57465068.262428,0.00327790,0.00533457,0.00204786
2024-01-08,38302068.860729,59908175.254432,0.04233833,0.04251465,0.00016914
2024-01-09,38001125.140664,59634017.825861,-0.00785711,-0.00457629,0.00330135
2024-01-10,38731741.241468,60616228.471694,0.01922617,0.01647064,-0.00270721
2024-01-11,38669904.818037,60489561.510511,-0.00159653,-0.00208965,-0.00049403
2024-01-12,38700850.872127,60611269.646610,0.00080026,0.00201205,0.00121009
2024-01-16,38283932.281689,59963716.259661,-0.01077285,-0.01068371,0.00009011
2024-01-17,37622737.326587,58969056.451784,-0.01727082,-0.01658769,0.00069489
2024-01-18,38605158.005241,60496522.395142,0.02611242,0.02590284,-0.00020427
2024-01-19,40000596.676423,62703692.389710,0.03614643,0.03648425,0.00032598
2024-01-22,40251404.790109,63109770.809491,0.00627011,0.00647615,0.00020473
2024-01-23,40587328.785242,63637794.070266,0.00834565,0.00836674,0.00002092
2024-01-24,40665501.481263,63747617.975638,0.00192604,0.00172577,-0.00019991
2024-01-25,41328810.432107,64748036.420020,0.01631134,0.01569342,-0.00060819
2024-01-26,41230795.526260,64613148.714422,-0.00237159,-0.00208327,0.00028896
2024-01-29,42106867.723765,66071980.350480,0.02124801,0.02257794,0.00130141
2024-01-30,41993445.591206,65943130.028974,-0.00269367,-0.00195015,0.00074525
2024-01-31,39917447.503616,62802824.106694,-0.04943624,-0.04762143,0.00190738
2024-02-01,41470476.663173,65179236.078103,0.03890602,0.03783925,-0.00102735
2024-02-02,42725053.211966,67232798.502058,0.03025228,0.03150639,0.00121654
2024-02-05,42232558.765309,66607974.386848,-0.01152706,-0.00929344,0.00225712
2024-02-06,42603153.118033,67047023.981847,0.00877509,0.00659155,-0.00216689
2024-02-07,43628872.470589,68672632.136527,0.02407614,0.02424579,0.00016565
2024-02-08,43692955.548398,68776797.297355,0.00146882,0.00151684,0.00004794
2024-02-09,44412147.292247,69932780.939657,0.01646013,0.01680776,0.00034194
2024-02-12,44326237.597313,69743053.198693,-0.00193437,-0.00271300,-0.00078044
2024-02-13,42426769.226362,66933974.486542,-0.04285201,-0.04027754,0.00268612
2024-02-14,43613999.544249,68852451.163113,0.02798305,0.02866223,0.00066047
2024-02-15,44474293.707461,70029847.309226,0.01972518,0.01710028,-0.00257745
2024-02-16,43766576.212263,69035768.081730,-0.01591296,-0.01419508,0.00174413
2024-02-20,43020757.053113,67825360.874579,-0.01704084,-0.01753304,-0.00050086
2024-02-21,43126696.316903,68071863.094220,0.00246252,0.00363437,0.00116829
2024-02-22,45820086.822325,72345961.556977,0.06245298,0.06278803,0.00031531
2024-02-23,45855920.329470,72381472.273210,0.00078205,0.00049085,-0.00029102
2024-02-26,45325936.032672,71560996.408266,-0.01155760,-0.01133544,0.00022473
2024-02-27,45551700.247158,71920490.264763,0.00498091,0.00502360,0.00004248
2024-02-28,45314614.716040,71550229.706202,-0.00520476,-0.00514819,0.00005686
2024-02-29,45791552.501164,72663031.329152,0.01052503,0.01555273,0.00496300
2024-03-01,47089583.503652,74398465.465651,0.02834652,0.02388332,-0.00434962
2024-03-04,46895137.936543,74141103.676364,-0.00412927,-0.00345924,0.00067259
2024-03-05,45458159.265790,71894564.643206,-0.03064238,-0.03030086,0.00035226
2024-03-06,46155063.951816,73002127.611136,0.01533068,0.01540538,0.00007356
2024-03-07,47499625.845536,75239470.158879,0.02913141,0.03064763,0.00147223
2024-03-08,46608654.338695,73789929.965923,-0.01875744,-0.01926569,-0.00051810
2024-03-11,46466290.677690,73538172.099164,-0.00305445,-0.00341182,-0.00035853
2024-03-12,47931827.208593,75978190.594796,0.03153978,0.03318030,0.00158910
2024-03-13,47686611.837338,75542718.340157,-0.00511592,-0.00573154,-0.00061898
2024-03-14,47345810.750418,74903139.537747,-0.00714668,-0.00846645,-0.00133015
2024-03-15,46340714.106702,73466313.311611,-0.02122884,-0.01918246,0.00208859
2024-03-18,47183869.956893,74854232.790723,0.01819471,0.01889192,0.00068451
2024-03-19,47950334.664836,76087943.550955,0.01624421,0.01648151,0.00023348
2024-03-20,49178167.416873,78047953.470064,0.02560634,0.02575980,0.00014961
2024-03-21,49642263.022825,78733018.552050,0.00943703,0.00877749,-0.00065358
2024-03-22,49420229.187569,78390680.775208,-0.00447268,-0.00434808,0.00012515
2024-03-25,49008547.462212,77679514.300356,-0.00833023,-0.00907208,-0.00074836
2024-03-26,48568343.094358,77013738.551340,-0.00898220,-0.00857080,0.00041504
2024-03-27,49812694.631283,79018816.128200,0.02562063,0.02603532,0.00040425
2024-03-28,49765472.725442,79262049.618313,-0.00094799,0.00307817,0.00402188
2024-04-01,49541465.527889,78796798.469428,-0.00450126,-0.00586978,-0.00137566
2024-04-02,48541008.445706,77083490.888561,-0.02019434,-0.02174337,-0.00158221
2024-04-03,48644619.676202,77326459.522198,0.00213451,0.00315202,0.00101483
2024-04-04,46819516.985805,74429924.748148,-0.03751911,-0.03745852,0.00006295
2024-04-05,48285398.588361,76902989.701381,0.03130920,0.03322676,0.00185762
2024-04-08,48315674.806358,76824418.385751,0.00062703,-0.00102169,-0.00164905
2024-04-09,48467880.715841,77137479.772676,0.00315024,0.00407502,0.00092146
2024-04-10,47032804.714412,74994083.162043,-0.02960880,-0.02778671,0.00187593
2024-04-11,48024090.073935,76638652.532761,0.02107647,0.02192932,0.00083490
2024-04-12,46032800.397274,73359276.890946,-0.04146439,-0.04279010,-0.00138401
2024-04-15,44253648.266781,70697086.492585,-0.03864966,-0.03628976,0.00245177
2024-04-16,43990942.117238,70254603.459128,-0.00593637,-0.00625886,-0.00032446
2024-04-17,43170178.798799,69023084.374206,-0.01865755,-0.01752937,0.00114897
2024-04-18,42850329.548611,68545459.026615,-0.00740903,-0.00691979,0.00049277
2024-04-19,41750202.070787,66703306.004548,-0.02567372,-0.02687491,-0.00123360
2024-04-22,42813743.965741,68480150.211383,0.02547393,0.02663802,0.00113453
2024-04-23,44409287.707225,70890828.025901,0.03726709,0.03520258,-0.00199232
2024-04-24,44286790.886504,70897609.414496,-0.00275836,0.00009566,0.00285783
2024-04-25,43712521.319363,69911786.044895,-0.01296706,-0.01390489,-0.00095060
2024-04-26,45000070.491027,72054001.950104,0.02945493,0.03064170,0.00115215
2024-04-29,45445665.667645,72733501.366598,0.00990210,0.00943042,-0.00046716
2024-04-30,43264724.257978,69349033.468293,-0.04799009,-0.04653245,0.00152995
2024-05-01,42818372.750549,68610842.024500,-0.01031675,-0.01064458,-0.00033130
2024-05-02,43992223.788791,70516051.444381,0.02741466,0.02776834,0.00034419
2024-05-03,45604694.353203,73164408.581335,0.03665354,0.03755680,0.00087095
2024-05-06,46958707.431624,75380339.488729,0.02969021,0.03028701,0.00057942
2024-05-07,47133837.220419,75655690.636111,0.00372944,0.00365282,-0.00007634
2024-05-08,47113188.598179,75637811.922852,-0.00043808,-0.00023632,0.00020184
2024-05-09,47898081.351168,76774924.779450,0.01665972,0.01503366,-0.00160070
2024-05-10,48048115.829802,77133607.108840,0.00313237,0.00467187,0.00153352
2024-05-13,48029802.386259,77080754.804391,-0.00038115,-0.00068520,-0.00030422
2024-05-14,48685900.732800,78165283.606075,0.01366023,0.01407003,0.00040420
2024-05-15,50437251.813528,80828679.094579,0.03597245,0.03407389,-0.00183431
2024-05-16,50119875.045054,80308955.564366,-0.00629251,-0.00642994,-0.00013831
2024-05-17,50314183.596598,80580097.899170,0.00387688,0.00337624,-0.00049883
2024-05-20,50434486.187106,80807885.222155,0.00239103,0.00282684,0.00043468
2024-05-21,50812609.536019,81403909.886814,0.00749732,0.00737582,-0.00012060
2024-05-22,50340510.683581,80736447.045209,-0.00929098,-0.00819940,0.00110121
2024-05-23,49189734.780994,78939268.988320,-0.02285984,-0.02225981,0.00061388
2024-05-24,50166043.705630,80605726.658914,0.01984782,0.02111063,0.00123747
2024-05-28,50258026.103479,80680055.891271,0.00183356,0.00092213,-0.00091017
2024-05-29,49167903.686526,78890150.526619,-0.02169051,-0.02218523,-0.00050581
2024-05-30,48148795.035501,77441227.004369,-0.02072711,-0.01836634,0.00240784
2024-05-31,49377820.385620,79346311.029327,0.02552557,0.02460039,-0.00090256
2024-06-03,49511678.889534,79619929.249568,0.00271090,0.00344841,0.00073524
2024-06-04,49664029.477128,79968245.667708,0.00307706,0.00437474,0.00129286
2024-06-05,51418129.581527,82812033.144043,0.03531933,0.03556146,0.00023384
2024-06-06,51354091.476333,82749639.087638,-0.00124544,-0.00075344,0.00049249
2024-06-07,51124227.714118,82462079.499204,-0.00447606,-0.00347506,0.00100500
2024-06-10,51598326.182230,83097345.931606,0.00927346,0.00770374,-0.00155651
2024-06-11,51921053.648853,83745156.223269,0.00625461,0.00779580,0.00153044
2024-06-12,53188896.194254,85812193.604954,0.02441866,0.02468247,0.00025749
2024-06-13,53459932.218461,86356176.156054,0.00509573,0.00633922,0.00123643
2024-06-14,53558252.693474,86243316.645705,0.00183914,-0.00130691,-0.00314522
2024-06-17,54803139.319246,88204953.879755,0.02324360,0.02274538,-0.00048702
2024-06-18,55209774.066236,88847770.806442,0.00741992,0.00728776,-0.00013119
2024-06-20,54718594.928557,88189591.672480,-0.00889660,-0.00740794,0.00150089
2024-06-21,54328659.520039,87767757.695689,-0.00712620,-0.00478326,0.00235697
2024-06-24,53859107.744853,86978813.655195,-0.00864280,-0.00898900,-0.00034927
2024-06-25,54499974.123632,87978066.299677,0.01189894,0.01148846,-0.00040574
2024-06-26,54651079.139873,88366609.596820,0.00277257,0.00441637,0.00163791
2024-06-27,54874260.978626,88588421.273098,0.00408376,0.00251013,-0.00156846
2024-06-28,54210375.568868,87518371.157708,-0.01209830,-0.01207889,0.00001965
2024-07-01,54552985.111328,88211277.190868,0.00632000,0.00791726,0.00158597
2024-07-02,55582789.346079,89801285.325241,0.01887714,0.01802500,-0.00083670
2024-07-03,56304654.388605,91106972.165557,0.01298720,0.01453973,0.00153145
2024-07-05,57282512.062422,92576811.398473,0.01736726,0.01613311,-0.00121382
2024-07-08,57415284.581434,92856702.270094,0.00231785,0.00302334,0.00070360
2024-07-09,57571549.434601,93045240.616042,0.00272166,0.00203042,-0.00068960
2024-07-10,59201839.546461,95814075.567805,0.02831763,0.02975794,0.00139967
2024-07-11,57646221.815071,93293511.866658,-0.02627651,-0.02630682,-0.00003113
2024-07-12,58681897.117232,94839718.598050,0.01796606,0.01657357,-0.00136885
2024-07-15,59182318.938174,95650256.232825,0.00852770,0.00854639,0.00001853
2024-07-16,60156402.466555,97452485.367903,0.01645903,0.01884186,0.00234151
2024-07-17,57601385.061217,93436803.181359,-0.04247291,-0.04120657,0.00132164
2024-07-18,56268385.401495,91207784.320084,-0.02314180,-0.02385590,-0.00073128
2024-07-19,55109773.758901,89251412.427128,-0.02059081,-0.02144962,-0.00087725
2024-07-22,56795221.313631,92164653.293605,0.03058346,0.03264084,0.00199433
2024-07-23,56478992.694179,91720926.359118,-0.00556787,-0.00481450,0.00075730
2024-07-24,52568270.066931,85399189.542354,-0.06924207,-0.06892360,0.00034210
2024-07-25,51741967.676386,84075521.046965,-0.01571865,-0.01549978,0.00022235
2024-07-26,53453611.561654,86873158.732717,0.03308038,0.03327529,0.00018866
2024-07-29,53541740.989869,87083668.162539,0.00164871,0.00242318,0.00077290
2024-07-30,52671011.538453,85792253.895289,-0.01626263,-0.01482958,0.00145568
2024-07-31,55130938.171722,89805911.358373,0.04670361,0.04678345,0.00007627
2024-08-01,52843759.394256,86069241.132296,-0.04148630,-0.04160829,-0.00012727
2024-08-02,49916446.141813,81255060.556653,-0.05539563,-0.05593381,-0.00056991
2024-08-05,45391840.865991,73764233.311866,-0.09064358,-0.09218905,-0.00170097
2024-08-06,46724216.121247,75993563.438098,0.02935275,0.03022237,0.00084447
2024-08-07,45724909.289240,74070405.842126,-0.02138734,-0.02530685,-0.00401321
2024-08-08,48899477.876657,79343040.868103,0.06942755,0.07118410,0.00164116
2024-08-09,49500160.551546,80422889.551467,0.01228403,0.01360987,0.00130890
2024-08-12,49547831.107835,80436166.307636,0.00096304,0.00016509,-0.00079750
2024-08-13,51988400.046125,84393219.680450,0.04925683,0.04919495,-0.00005897
2024-08-14,52456581.880199,85318280.281046,0.00900551,0.01096131,0.00193648
