date,adj_close,open,close,name,source
1938-04-14,0.0545679,,11.6086,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-18,0.0555922,,11.8243,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-19,0.0542636,,11.5359,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-20,0.0540302,,11.4823,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-21,0.054322,,11.5415,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-22,0.0557452,,11.8427,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-25,0.05458,,11.5895,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-26,0.053663,,11.3889,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-27,0.054044,,11.4673,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-28,0.0527091,,11.1773,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-04-29,0.0525932,,11.1492,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-05-02,0.0518267,,10.981,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-05-03,0.0530032,,11.2296,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-05-04,0.053687,,11.3727,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-05-05,0.0536655,,11.364,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-05-06,0.0556618,,11.7888,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-05-09,0.0565195,,11.9692,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
