date,adj_close,name,source
2021-07-22,57.2292,UPRO,tiingo
2021-07-23,58.9562,UPRO,tiingo
2021-07-26,59.3988,UPRO,tiingo
2021-07-27,58.6002,UPRO,tiingo
2021-07-28,58.504,UPRO,tiingo
2021-07-29,59.2304,UPRO,tiingo
2021-07-30,58.3308,UPRO,tiingo
2021-08-02,57.97,UPRO,tiingo
2021-08-03,59.3893,UPRO,tiingo
2021-08-04,58.5426,UPRO,tiingo
2021-08-05,59.6154,UPRO,tiingo
2021-08-06,59.9521,UPRO,tiingo
2021-08-09,59.7644,UPRO,tiingo
2021-08-10,59.9472,UPRO,tiingo
2021-08-11,60.3851,UPRO,tiingo
2021-08-12,60.9191,UPRO,tiingo
2021-08-13,61.2558,UPRO,tiingo
2021-08-16,61.7128,UPRO,tiingo
2021-08-17,60.5198,UPRO,tiingo
2021-08-18,58.5329,UPRO,tiingo
2021-08-19,58.7398,UPRO,tiingo
2021-08-20,60.2071,UPRO,tiingo
2021-08-23,61.7465,UPRO,tiingo
2021-08-24,62.0544,UPRO,tiingo
2021-08-25,62.4153,UPRO,tiingo
2021-08-26,61.3424,UPRO,tiingo
2021-08-27,62.9203,UPRO,tiingo
2021-08-30,63.7574,UPRO,tiingo
2021-08-31,63.565,UPRO,tiingo
2021-09-01,63.6709,UPRO,tiingo
2021-09-02,64.2,UPRO,tiingo
