date,adj_close,name,source
2021-08-23,39.1895,QLD,tiingo
2021-08-24,39.4316,QLD,tiingo
2021-08-25,39.476,QLD,tiingo
2021-08-26,39.0166,QLD,tiingo
2021-08-27,39.7824,QLD,tiingo
2021-08-30,40.6766,QLD,tiingo
2021-08-31,40.5926,QLD,tiingo
2021-09-01,40.7359,QLD,tiingo
2021-09-02,40.6865,QLD,tiingo
2021-09-03,40.9434,QLD,tiingo
2021-09-07,41.0422,QLD,tiingo
2021-09-08,40.7754,QLD,tiingo
2021-09-09,40.4543,QLD,tiingo
2021-09-10,39.8515,QLD,tiingo
2021-09-13,39.7972,QLD,tiingo
2021-09-14,39.565,QLD,tiingo
2021-09-15,40.148,QLD,tiingo
2021-09-16,40.2221,QLD,tiingo
2021-09-17,39.2685,QLD,tiingo
2021-09-20,37.6332,QLD,tiingo
2021-09-21,37.7073,QLD,tiingo
2021-09-22,38.4286,QLD,tiingo
2021-09-23,39.1302,QLD,tiingo
2021-09-24,39.1944,QLD,tiingo
2021-09-27,38.5867,QLD,tiingo
2021-09-28,36.3832,QLD,tiingo
2021-09-29,36.2942,QLD,tiingo
2021-09-30,35.9533,QLD,tiingo
2021-10-01,36.4375,QLD,tiingo
2021-10-04,34.9257,QLD,tiingo
2021-10-05,35.8595,QLD,tiingo
2021-10-06,36.3091,QLD,tiingo
2021-10-07,36.9761,QLD,tiingo
2021-10-08,36.6006,QLD,tiingo
2021-10-11,36.0423,QLD,tiingo
2021-10-12,35.8002,QLD,tiingo
2021-10-13,36.3634,QLD,tiingo
2021-10-14,37.6974,QLD,tiingo
2021-10-15,38.1717,QLD,tiingo
2021-10-18,38.9424,QLD,tiingo
2021-10-19,39.5106,QLD,tiingo
2021-10-20,39.4167,QLD,tiingo
2021-10-21,39.9009,QLD,tiingo
2021-10-22,39.2191,QLD,tiingo
2021-10-25,40.0195,QLD,tiingo
2021-10-26,40.2418,QLD,tiingo
2021-10-27,40.4493,QLD,tiingo
2021-10-28,41.3634,QLD,tiingo
2021-10-29,41.7685,QLD,tiingo
2021-11-01,42.0501,QLD,tiingo
2021-11-02,42.4059,QLD,tiingo
2021-11-03,43.3001,QLD,tiingo
2021-11-04,44.397,QLD,tiingo
2021-11-05,44.4859,QLD,tiingo
2021-11-08,44.3673,QLD,tiingo
2021-11-09,43.7398,QLD,tiingo
2021-11-10,42.4651,QLD,tiingo
2021-11-11,42.7023,QLD,tiingo
2021-11-12,43.5966,QLD,tiingo
2021-11-15,43.5817,QLD,tiingo
2021-11-16,44.1944,QLD,tiingo
2021-11-17,44.2339,QLD,tiingo
2021-11-18,45.143,QLD,tiingo
2021-11-19,45.642,QLD,tiingo
2021-11-22,44.5995,QLD,tiingo
2021-11-23,44.1796,QLD,tiingo
2021-11-24,44.4908,QLD,tiingo
2021-11-26,42.7122,QLD,tiingo
2021-11-29,44.6094,QLD,tiingo
2021-11-30,43.2853,QLD,tiingo
2021-12-01,41.8179,QLD,tiingo
2021-12-02,42.4355,QLD,tiingo
2021-12-03,40.9582,QLD,tiingo
